Date,Recorder,Site,Block,Plot,Quadrant,Species (Nell),Species,Cover,Notes,what3words,survey
2022-07-12,Nell Pates,Boothby,NW,222,3,shoot ‘carrot',Aethusa cynapium,1,,crown.housework.haggle,A
2022-07-12,Nell Pates,Boothby,NW,222,4,beans,Vicia faba,40,,crown.housework.haggle,A
2022-07-12,Nell Pates,Boothby,NW,222,4,bare soil,bare soil,95,,crown.housework.haggle,A
2022-07-12,Nell Pates,Boothby,NW,222,4,dead leaves,dead leaves,5,,crown.housework.haggle,A
2022-07-12,Nell Pates,Boothby,NW,233,1,beans,Vicia faba,75,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,1,bare soil,bare soil,95,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,1,dead leaves,dead leaves,10,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,2,beans,Vicia faba,80,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,2,bare soil,bare soil,75,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,2,dead leaves,dead leaves,25,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,2,wheat,Triticum aestivum,1,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,3,beans,Vicia faba,50,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,3,bare soil,bare soil,90,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,3,dead leaves,dead leaves,25,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,4,beans,Vicia faba,90,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,4,bare soil,bare soil,80,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,NW,233,4,dead leaves,dead leaves,30,,cookies.invoices.boomer,A
2022-07-12,Nell Pates,Boothby,C,111,1,beans,Vicia faba,95,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,1,bare soil,bare soil,95,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,1,dead leaves,dead leaves,30,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,2,beans,Vicia faba,100,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,2,bare soil,bare soil,95,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,2,dead leaves,dead leaves,25,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,3,beans,Vicia faba,75,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,3,bare soil,bare soil,80,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,3,dead leaves,dead leaves,25,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,3,shoot - same as yesterday,Chenopodium ficifolium,0.1,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,4,beans,Vicia faba,80,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,4,bare soil,bare soil,85,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,111,4,dead leaves,dead leaves,40,,activates.besotted.sleepy,A
2022-07-12,Nell Pates,Boothby,C,0,1,Soft brome?,Bromus secalinus,40,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,1,Timothy,Phleum pratense,10,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,1,T. flavescens?,Festuca rubra,0.1,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,1,C. nigra,Centaurea nigra,55,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,1,Lotus,Lotus corniculatus,60,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,1,Long thin leaves,Centaurea nigra,2,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,1,moss,moss,3,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,1,carrot’ shoot,Aphanes arvensis,0.1,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,1,Trifolium sp? v small,Trifolium repens,0.1,v small and damaged,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,Soft brome?,Bromus secalinus,40,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,Timothy,Phleum pratense,10,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,T. flavescens?,Festuca rubra,0.1,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,C. nigra,Centaurea nigra,90,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,Lotus,Lotus corniculatus,35,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,Umbellifer,Daucus carota,10,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,white clover,Trifolium repens,0.5,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,A. stolonifera,Poa trivialis,0.1,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,T dubium?,Trifolium dubium,0.1,very small and damaged,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,2,dead leaves,dead leaves,40,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,3,Soft brome?,Bromus secalinus,25,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,3,Timothy,Phleum pratense,5,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,3,A. stolonifera,Poa trivialis,2,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,3,Grass - tight to stem,Cynosurus cristatus,0.5,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,3,C. nigra,Centaurea nigra,75,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,3,Lotus,Lotus corniculatus,40,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,3,Umbellifer,Daucus carota,5,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,4,Soft brome?,Bromus secalinus,15,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,4,Timothy,Phleum pratense,3,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,4,A. stolonifera,Poa trivialis,5,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,4,C. nigra,Centaurea nigra,60,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,4,Lotus,Lotus corniculatus,20,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,4,Umbellifer,Daucus carota,8,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,4,white clover,Trifolium repens,5,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,0,4,dead leaves,dead leaves,25,,invented.enlighten.soil,A
2022-07-12,Nell Pates,Boothby,C,222,1,ash?,Fraxinus sp,0,overhang - 100,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,blackthorn,Prunus spinosa,0,overhang - 100,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,grass - brachypodium sylvaticum?,Brachypodium sylvaticum,25,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,Bramble,Rubus fructicosus,5,+ overhang - 40,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,blackthorn,Prunus spinosa,85,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,veronica ch,Veronica chamaedrys,5,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,moss,moss,90,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,dead umbellifer,dead,3,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,soft paired leaves - looks like nettle but doesnt sting,Lamium sp,4,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,Shrub / sapling,Mercurialis perennis,4,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,senesced grass,senesced grass,20,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,1,wrinkly leaves in a group,shoot,2,too small to ID,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,2,ash?,Fraxinus sp,0,overhang - 100,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,2,blackthorn,Prunus spinosa,0,overhang - 100,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,2,grass - brachypodium sylvaticum?,Brachypodium sylvaticum,40,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,2,Bramble,Rubus fructicosus,0,overhang - 25,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,2,blackthorn,Prunus spinosa,40,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,2,veronica ch,Veronica chamaedrys,10,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,2,moss,moss,95,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,2,senesced grass,senesced grass,35,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,ash?,Fraxinus sp,0,overhang - 100,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,blackthorn,Prunus spinosa,0,overhang - 100,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,grass - brachypodium sylvaticum?,Brachypodium sylvaticum,75,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,Bramble,Rubus fructicosus,5,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,veronica ch,Veronica chamaedrys,8,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,moss,moss,70,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,senesced grass,senesced grass,45,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,Rumex sp?,Rumex sanguineus,5,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,carrot sp,Anthriscus sylvestris,4,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,R Repens,Ranunculus repens,3,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,Tiny shoots,Rubus sp,0.1,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,3,Grass 2 - Deschapsia cespitosa?,Deschampsia caespitosa,2,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,4,ash?,Fraxinus sp,0,overhang - 100,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,4,blackthorn,Prunus spinosa,0,overhang - 100,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,4,grass - brachypodium sylvaticum?,Brachypodium sylvaticum,40,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,4,Bramble,Rubus fructicosus,15,+ overhang - 15,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,4,veronica ch,Veronica chamaedrys,12,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,4,moss,moss,80,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,4,senesced grass,senesced grass,15,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,4,dandelion sp,Taraxacum officinale,2,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,C,222,4,blackthorn,Prunus spinosa,40,,organic.boards.riches,A
2022-07-12,Nell Pates,Boothby,NE,333,1,Barley,Hordeum distichum,98,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,1,bare soil,bare soil,50,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,1,shoot 1 - daisy?,Matricaria recuitia,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,1,shoot 2 - bell flower,Viola arvensis,0.5,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,1,"shoot 4 - dark, broad leaves - sapling?",shoot,0.5,Too small to ID? CHECK,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,2,Barley,Hordeum distichum,90,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,2,bare soil,bare soil,75,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,2,shoot,shoot,0.1,too small to ID,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,2,v damaged stems,shoot,0.1,damaged,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,3,Barley,Hordeum distichum,98,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,3,bare soil,bare soil,75,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,3,shoot 1 - daisy?,Matricaria recuitia,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,3,"shoot 4 - dark, broad leaves - sapling?",shoot,0.1,Too small to ID?,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,4,Barley,Hordeum distichum,85,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,4,bare soil,bare soil,75,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,4,shoot,shoot,0.1,too small to ID,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,333,4,v damaged shoot,shoot,0.1,damaged,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,1,fluffy grass,Polypogon monspeliensis,100,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,1,moss,moss,50,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,1,damaged stem,Taraxacum officinale,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,1,shoot - pairs of round leaves,Anagallis arvensis,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,1,damaged leaves - ragwort?,Senecio jacobaea,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,1,damaged sapling,Sambucus nigra,0.5,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,1,shoot - half leaf,shoot,0.1,too small to ID,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,2,fluffy grass,Polypogon monspeliensis,100,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,2,moss,moss,50,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,2,different dry grass head,Carex flacca,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,2,shoot - damaged leaf,Senecio jacobaea,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,3,fluffy grass,Polypogon monspeliensis,100,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,3,moss,moss,25,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,3,R Repens,Ranunculus repens,2,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,3,sapling,Acer pseudoplatinus,0.5,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,3,"small, spiky leaves and shoot",Cirsium arvense,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,3,shoot / sapling 2,Aesculus hippocastanum,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,4,fluffy grass,Polypogon monspeliensis,100,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,4,moss,moss,40,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,4,shoot - paired leaves,shoot,0.1,too small to ID,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,4,shoot / sapling 2,Anagallis arvensis,0.1,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,4,shoot - single leaf,shoot,0.1,too small to ID,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,4,R Repens,Ranunculus repens,0.5,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,4,"small, spiky leaves and shoot",Cirsium arvense,0.5,,liquid.trackers.graduated,A
2022-07-12,Nell Pates,Boothby,NE,111,4,shoot - same as shoot 2 in Q3,Aesculus hippocastanum,0.5,,liquid.trackers.graduated,A
2022-07-14,Nell Pates,Boothby,C,322,1,wheat,Triticum aestivum,100,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,1,bare soil,bare soil,70,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,1,stones,stones,2,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,1,green mossy,moss,25,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,2,wheat,Triticum aestivum,95,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,2,bare soil,bare soil,80,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,2,green mossy,moss,50,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,3,wheat,Triticum aestivum,100,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,3,bare soil,bare soil,65,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,3,stones,stones,2,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,3,green mossy,moss,50,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,4,wheat,Triticum aestivum,100,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,4,bare soil,bare soil,60,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,4,green mossy,moss,40,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,322,4,stones,stones,1,,overdrive.covers.remove,A
2022-07-14,Nell Pates,Boothby,C,333,1,wheat,Triticum aestivum,80,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,1,bare soil,bare soil,75,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,1,stones,stones,30,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,2,wheat,Triticum aestivum,90,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,2,bare soil,bare soil,60,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,2,stones,stones,30,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,2,green mossy,moss,1,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,3,wheat,Triticum aestivum,85,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,3,bare soil,bare soil,65,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,3,stones,stones,35,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,3,shoot,Chenopodium ficifolium,0.5,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,4,wheat,Triticum aestivum,80,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,4,bare soil,bare soil,75,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,4,stones,stones,25,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,C,333,4,green mossy,moss,0.5,,trophy.watch.unloads,A
2022-07-14,Nell Pates,Boothby,S,111,1,wheat,Triticum aestivum,75,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,1,bare soil,bare soil,90,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,1,stones,stones,3,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,1,green mossy,moss,1,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,2,wheat,Triticum aestivum,60,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,2,bare soil,bare soil,80,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,2,stones,stones,2,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,2,green mossy,moss,0.5,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,2,yellow flower shoot,Sonchus asper,0.5,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,3,wheat,Triticum aestivum,100,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,3,bare soil,bare soil,50,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,3,stones,stones,10,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,3,green mossy,moss,8,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,4,wheat,Triticum aestivum,100,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,4,bare soil,bare soil,60,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,4,stones,stones,2,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,111,4,green mossy,moss,10,,haunts.explores.firework,A
2022-07-14,Nell Pates,Boothby,S,132,1,wheat,Triticum aestivum,90,,fronted.triads.apes,A
2022-07-14,Nell Pates,Boothby,S,132,1,bare soil,bare soil,70,,fronted.triads.apes,A
2022-07-14,Nell Pates,Boothby,S,132,1,stones,stones,5,,fronted.triads.apes,A
2022-07-14,Nell Pates,Boothby,S,132,1,green mossy,moss,30,,fronted.triads.apes,A
2022-07-14,Nell Pates,Boothby,S,132,1,shoot 1,Senecio vulgaris,0.1,v small,fronted.triads.apes,A
2022-07-14,Nell Pates,Boothby,S,132,1,shoot 2 - tiny damaged,shoot,0.1,damaged,fronted.triads.apes,A
